,open,high,low,close,adjclose,volume,ticker
2022-07-01,0.39112499356269836,0.41624999046325684,0.3830679953098297,0.4009470045566559,0.4009470045566559,120413433,BAT-USD
2022-07-02,0.40138500928878784,0.4188399910926819,0.39680400490760803,0.41238099336624146,0.41238099336624146,79190401,BAT-USD
2022-07-03,0.4123530089855194,0.41258299350738525,0.38636401295661926,0.40026599168777466,0.40026599168777466,52830684,BAT-USD
2022-07-04,0.4002540111541748,0.40745100378990173,0.3861809968948364,0.40635401010513306,0.40635401010513306,46949411,BAT-USD
2022-07-05,0.4063259959220886,0.4538309872150421,0.40552499890327454,0.4409480094909668,0.4409480094909668,196292644,BAT-USD
2022-07-06,0.4410420060157776,0.44411700963974,0.42649000883102417,0.44012200832366943,0.44012200832366943,89488525,BAT-USD
2022-07-07,0.4401389956474304,0.45702600479125977,0.4401389956474304,0.4522320032119751,0.4522320032119751,78522643,BAT-USD
2022-07-08,0.45214900374412537,0.4558579921722412,0.4280970096588135,0.4338130056858063,0.4338130056858063,75658673,BAT-USD
2022-07-09,0.43369799852371216,0.44068899750709534,0.42624399065971375,0.43223801255226135,0.43223801255226135,48819503,BAT-USD
2022-07-10,0.4322409927845001,0.4343859851360321,0.4040510058403015,0.40805599093437195,0.40805599093437195,45961996,BAT-USD
2022-07-11,0.4080269932746887,0.408051997423172,0.3735960125923157,0.3747580051422119,0.3747580051422119,57927410,BAT-USD
2022-07-12,0.3747979998588562,0.3882629871368408,0.3643380105495453,0.36942699551582336,0.36942699551582336,67274237,BAT-USD
2022-07-13,0.3694080114364624,0.3848550021648407,0.3488120138645172,0.3848550021648407,0.3848550021648407,68971263,BAT-USD
2022-07-14,0.3848640024662018,0.38693198561668396,0.3605239987373352,0.38690900802612305,0.38690900802612305,62620817,BAT-USD
2022-07-15,0.38716399669647217,0.3991900086402893,0.38296300172805786,0.3894979953765869,0.3894979953765869,76030518,BAT-USD
2022-07-16,0.3893679976463318,0.4027020037174225,0.38383400440216064,0.3976860046386719,0.3976860046386719,64209925,BAT-USD
2022-07-17,0.3977459967136383,0.40569499135017395,0.3843959867954254,0.3843959867954254,0.3843959867954254,53721732,BAT-USD
2022-07-18,0.3844519853591919,0.4182260036468506,0.3842960000038147,0.41382700204849243,0.41382700204849243,86900231,BAT-USD
2022-07-19,0.41360801458358765,0.4372920095920563,0.4115859866142273,0.4295850098133087,0.4295850098133087,128734060,BAT-USD
2022-07-20,0.4296720027923584,0.44127601385116577,0.3934909999370575,0.3942820131778717,0.3942820131778717,115129333,BAT-USD
2022-07-21,0.3944000005722046,0.4028399884700775,0.38064900040626526,0.40143799781799316,0.40143799781799316,80098110,BAT-USD
2022-07-22,0.40148401260375977,0.41540300846099854,0.3830209970474243,0.38775500655174255,0.38775500655174255,78883621,BAT-USD
2022-07-23,0.3876129984855652,0.398624986410141,0.3763999938964844,0.38828301429748535,0.38828301429748535,58670932,BAT-USD
2022-07-24,0.3882890045642853,0.39709600806236267,0.3865160048007965,0.38802000880241394,0.38802000880241394,38182842,BAT-USD
2022-07-25,0.38796499371528625,0.38849198818206787,0.3611519932746887,0.3611519932746887,0.3611519932746887,44677575,BAT-USD
2022-07-26,0.36115899682044983,0.3658739924430847,0.3507060110569,0.3658739924430847,0.3658739924430847,42973850,BAT-USD
2022-07-27,0.3659450113773346,0.3954469859600067,0.35868799686431885,0.39542898535728455,0.39542898535728455,48860982,BAT-USD
2022-07-28,0.39543598890304565,0.41561800241470337,0.38643398880958557,0.4083549976348877,0.4083549976348877,66491608,BAT-USD
2022-07-29,0.40837499499320984,0.4172019958496094,0.39334699511528015,0.4047220051288605,0.4047220051288605,66365644,BAT-USD
2022-07-30,0.4046489894390106,0.42827698588371277,0.4027779996395111,0.40506699681282043,0.40506699681282043,90037829,BAT-USD
2022-07-31,0.40509098768234253,0.4258739948272705,0.3980570137500763,0.39985400438308716,0.39985400438308716,72382793,BAT-USD
2022-08-01,0.39983999729156494,0.4441080093383789,0.3988820016384125,0.41720399260520935,0.41720399260520935,123828234,BAT-USD
2022-08-02,0.417277991771698,0.42018601298332214,0.3909910023212433,0.3986780047416687,0.3986780047416687,66941198,BAT-USD
2022-08-03,0.3986720144748688,0.4074000120162964,0.3863629996776581,0.39583998918533325,0.39583998918533325,44989301,BAT-USD
