,open,high,low,close,adjclose,volume,ticker
2022-07-01,0.06468900293111801,0.0660019963979721,0.0643410012125969,0.06506200134754181,0.06506200134754181,2356257,WTRX-USD
2022-07-02,0.0650629997253418,0.06518600136041641,0.06450700014829636,0.06487099826335907,0.06487099826335907,835498,WTRX-USD
2022-07-03,0.06487099826335907,0.06612499803304672,0.06267400085926056,0.06612399965524673,0.06612399965524673,1876505,WTRX-USD
2022-07-04,0.06612300127744675,0.06730899959802628,0.06565000116825104,0.06703200191259384,0.06703200191259384,1589566,WTRX-USD
2022-07-05,0.06703300029039383,0.06866300106048584,0.06672900170087814,0.06831400096416473,0.06831400096416473,1752361,WTRX-USD
2022-07-06,0.06831499934196472,0.06831800192594528,0.06696700304746628,0.06764400005340576,0.06764400005340576,1112274,WTRX-USD
2022-07-07,0.06764300167560577,0.06857699900865555,0.06638599932193756,0.06852400302886963,0.06852400302886963,859919,WTRX-USD
2022-07-08,0.06852199882268906,0.06950300186872482,0.0678270012140274,0.06925100088119507,0.06925100088119507,1360238,WTRX-USD
2022-07-09,0.06925799697637558,0.07101400196552277,0.0690620020031929,0.06994900107383728,0.06994900107383728,1011182,WTRX-USD
2022-07-10,0.06994900107383728,0.06994999945163727,0.06740999966859818,0.06746099889278412,0.06746099889278412,795157,WTRX-USD
2022-07-11,0.06746000051498413,0.06749500334262848,0.06471099704504013,0.06471200287342072,0.06471200287342072,979971,WTRX-USD
2022-07-12,0.06471099704504013,0.06548800319433212,0.06460300087928772,0.0647369995713234,0.0647369995713234,1049731,WTRX-USD
2022-07-13,0.0647369995713234,0.06605499982833862,0.0638900026679039,0.06605499982833862,0.06605499982833862,1695469,WTRX-USD
2022-07-14,0.0660569965839386,0.06724099814891815,0.06518399715423584,0.06687500327825546,0.06687500327825546,1379579,WTRX-USD
2022-07-15,0.06687299907207489,0.06766699999570847,0.0666939988732338,0.06723599880933762,0.06723599880933762,664657,WTRX-USD
2022-07-16,0.06723599880933762,0.06908299773931503,0.06632400304079056,0.06890799850225449,0.06890799850225449,1409681,WTRX-USD
2022-07-17,0.06890899688005447,0.0690850019454956,0.06756199896335602,0.06757599860429764,0.06757599860429764,853390,WTRX-USD
2022-07-18,0.06757599860429764,0.07051700353622437,0.06748499721288681,0.06879399716854095,0.06879399716854095,1901764,WTRX-USD
2022-07-19,0.06879299879074097,0.06960500031709671,0.0678820013999939,0.0692100003361702,0.0692100003361702,1933332,WTRX-USD
2022-07-20,0.0692100003361702,0.07019499689340591,0.06754399836063385,0.0677649974822998,0.0677649974822998,1994585,WTRX-USD
2022-07-21,0.06776399910449982,0.06803400069475174,0.06664299964904785,0.06796900182962418,0.06796900182962418,1379068,WTRX-USD
2022-07-22,0.06797000020742416,0.06889700144529343,0.06684999912977219,0.0670349970459938,0.0670349970459938,809076,WTRX-USD
2022-07-23,0.06703399866819382,0.06765300035476685,0.06624999642372131,0.06688199937343597,0.06688199937343597,675130,WTRX-USD
2022-07-24,0.06688500195741653,0.06759099662303925,0.06688500195741653,0.06702899932861328,0.06702899932861328,668070,WTRX-USD
2022-07-25,0.06702999770641327,0.06703200191259384,0.06392800062894821,0.0639289990067482,0.0639289990067482,1246610,WTRX-USD
2022-07-26,0.06392999738454819,0.06513000279664993,0.0632380023598671,0.06512899696826935,0.06512899696826935,979624,WTRX-USD
2022-07-27,0.06513000279664993,0.06851699948310852,0.06513000279664993,0.06851699948310852,0.06851699948310852,1671327,WTRX-USD
2022-07-28,0.06851799786090851,0.07021699845790863,0.06775599718093872,0.06979399919509888,0.06979399919509888,2293131,WTRX-USD
2022-07-29,0.06979399919509888,0.07156600058078766,0.06857799738645554,0.06939200311899185,0.06939200311899185,2718996,WTRX-USD
2022-07-30,0.06939200311899185,0.07109200209379196,0.06922599673271179,0.06927099823951721,0.06927099823951721,1642279,WTRX-USD
2022-07-31,0.06927099823951721,0.07057200372219086,0.0689140036702156,0.0689219981431961,0.0689219981431961,1159054,WTRX-USD
2022-08-01,0.0689219981431961,0.07120499759912491,0.06856399774551392,0.07002600282430649,0.07002600282430649,2885272,WTRX-USD
2022-08-02,0.0700249969959259,0.07023999840021133,0.06797800213098526,0.06853800266981125,0.06853800266981125,1723462,WTRX-USD
2022-08-03,0.06853699684143066,0.06898300349712372,0.06752900034189224,0.06790000200271606,0.06790000200271606,1032338,WTRX-USD
2022-08-04,0.06790100038051605,0.0693420022726059,0.06783299893140793,0.06896799802780151,0.06896799802780151,1105049,WTRX-USD
2022-08-05,0.06896699965000153,0.06988999992609024,0.06842000037431717,0.06961999833583832,0.06961999833583832,925520,WTRX-USD
2022-08-06,0.06962300091981888,0.07034900039434433,0.06952899694442749,0.06953000277280807,0.06953000277280807,497933,WTRX-USD
2022-08-07,0.06953000277280807,0.07008799910545349,0.06937199831008911,0.06979700177907944,0.06979700177907944,381260,WTRX-USD
2022-08-08,0.06979700177907944,0.0708329975605011,0.06978499889373779,0.07013300061225891,0.07013300061225891,555340,WTRX-USD
2022-08-09,0.07013200223445892,0.0707549974322319,0.0685029998421669,0.06859499961137772,0.06859499961137772,1125162,WTRX-USD
2022-08-10,0.06859499961137772,0.07019700109958649,0.06820300221443176,0.0701109990477562,0.0701109990477562,782408,WTRX-USD
2022-08-11,0.07011300325393677,0.07096099853515625,0.07011300325393677,0.0702190026640892,0.0702190026640892,755633,WTRX-USD
2022-08-12,0.07021799683570862,0.07055900245904922,0.06958100199699402,0.07025600224733353,0.07025600224733353,713371,WTRX-USD
2022-08-13,0.07025899738073349,0.07100000232458115,0.06990499794483185,0.07001200318336487,0.07001200318336487,604578,WTRX-USD
2022-08-14,0.07001099735498428,0.072113998234272,0.06980299949645996,0.07040999829769135,0.07040999829769135,1371931,WTRX-USD
2022-08-15,0.07040899991989136,0.07093700021505356,0.06851200014352798,0.068790003657341,0.068790003657341,1311770,WTRX-USD
2022-08-16,0.06878899782896042,0.07035800069570541,0.06859099864959717,0.06955000013113022,0.06955000013113022,1193602,WTRX-USD
2022-08-17,0.0695509985089302,0.07070299983024597,0.06822200119495392,0.06822700053453445,0.06822700053453445,1157350,WTRX-USD
2022-08-18,0.06822799891233444,0.06842599809169769,0.06758999824523926,0.06759200245141983,0.06759200245141983,611807,WTRX-USD
2022-08-19,0.06759099662303925,0.06759300082921982,0.0641700029373169,0.06417299807071686,0.06417299807071686,1543760,WTRX-USD
2022-08-20,0.06417100131511688,0.06561300158500671,0.06416799873113632,0.0656069964170456,0.0656069964170456,738789,WTRX-USD
2022-08-21,0.0656059980392456,0.06614500284194946,0.0648059993982315,0.06602799892425537,0.06602799892425537,831926,WTRX-USD
2022-08-22,0.06603100150823593,0.06603100150823593,0.06441900134086609,0.06535200029611588,0.06535200029611588,1286309,WTRX-USD
2022-08-23,0.06535200029611588,0.06657800078392029,0.06509099900722504,0.06622199714183807,0.06622199714183807,1156793,WTRX-USD
2022-08-24,0.06622099876403809,0.06622300297021866,0.06495799869298935,0.06496000289916992,0.06496000289916992,612528,WTRX-USD
2022-08-25,0.06495899707078934,0.06555400043725967,0.06493200361728668,0.06538300216197968,0.06538300216197968,396782,WTRX-USD
2022-08-26,0.06538300216197968,0.06542900204658508,0.061677999794483185,0.061677999794483185,0.061677999794483185,1472829,WTRX-USD
